pop,Pi
paucaCA,0.153846153846154
paucaCA,0
paucaCA,0.153846153846154
paucaCA,0.282051282051282
paucaCA,0.307692307692308
paucaCA,0
paucaCA,0.153846153846154
paucaCA,0.307692307692308
paucaCA,0.538461538461539
paucaCA,0.58974358974359
paucaCA,0.923076923076923
paucaCA,0.461538461538462
paucaCA,1.38461538461538
paucaCA,0.615384615384615
paucaCA,12.1282051282051
paucaCA,8.84615384615385
paucaCA,3.48717948717949
paucaCA,4.05128205128205
paucaCA,0.974358974358974
paucaCA,1
paucaCA,0.461538461538462
paucaCA,0
paucaCA,0.153846153846154
paucaCA,0.923076923076923
paucaCA,0.692307692307692
paucaCA,5.07692307692308
paucaCA,1.79487179487179
paucaCA,1.97435897435897
paucaCA,0.923076923076923
paucaCA,6.17948717948718
paucaCA,2.7948717948718
paucaCA,2.15384615384615
paucaCA,0.461538461538462
paucaCA,1.07692307692308
paucaCA,1.30769230769231
paucaCA,0
paucaCA,0.846153846153846
paucaCA,1.07692307692308
paucaCA,2.07692307692308
paucaCA,0.461538461538462
paucaCA,1.30769230769231
paucaCA,0.461538461538462
paucaCA,0
paucaCA,1.41025641025641
paucaCA,0.153846153846154
paucaCA,0
paucaCA,0.461538461538462
paucaCA,0
paucaCA,0
paucaCA,0
paucaCA,0.153846153846154
paucaCA,0
paucaCA,1.38461538461538
paucaCA,13.3333333333333
paucaCA,0.846153846153846
paucaCA,0.871794871794872
paucaCA,0.923076923076923
paucaCA,1.30769230769231
paucaCA,1.71794871794872
paucaCA,8.35897435897436
paucaCA,2.30769230769231
paucaCA,0.153846153846154
paucaCA,0
paucaCA,3.58974358974359
paucaCA,0
paucaCA,1.61538461538462
paucaCA,1.07692307692308
paucaCA,0
paucaCA,0.307692307692308
paucaCA,0.461538461538462
paucaCA,0
paucaCA,0
paucaCA,1.15384615384615
paucaCA,1.61538461538462
paucaCA,25.7435897435897
paucaCA,2.76923076923077
paucaCA,1.64102564102564
paucaCA,0.384615384615385
paucaCA,1.8974358974359
paucaCA,0.153846153846154
paucaCA,0.153846153846154
paucaCA,0.461538461538462
paucaCA,0
paucaCA,0.743589743589744
paucaCA,0.153846153846154
paucaCA,0
paucaCA,0.153846153846154
paucaCA,0.461538461538462
paucaCA,0.153846153846154
paucaCA,0
paucaCA,0.538461538461539
paucaCA,0
paucaCA,0.435897435897436
paucaCA,0
paucaCA,0
paucaCA,0.282051282051282
paucaCA,0.153846153846154
paucaCA,0
paucaCA,0
paucaCA,0
paucaCA,0.461538461538462
paucaCA,0
paucaCA,0
paucaCA,0
paucaCA,0.153846153846154
paucaCA,0
paucaCA,0
paucaCA,0.615384615384615
paucaCA,0
paucaCA,0.461538461538462
paucaCA,0
paucaCA,0.384615384615385
paucaCA,0.666666666666667
paucaCA,0.461538461538462
paucaCA,1.17948717948718
paucaCA,0.153846153846154
paucaCA,6
paucaCA,0
paucaCA,2.84615384615385
paucaCA,0
paucaCA,0.974358974358974
paucaCA,1.15384615384615
paucaCA,1.23076923076923
paucaCA,10.3333333333333
paucaCA,0.153846153846154
paucaCA,0
paucaCA,0.153846153846154
paucaCA,0.282051282051282
paucaCA,0
paucaCA,0.461538461538462
paucaCA,0
paucaCA,2.07692307692308
paucaCA,3.30769230769231
paucaCA,9.8974358974359
paucaCA,2.35897435897436
paucaCA,9.43589743589744
paucaCA,4.46153846153846
paucaCA,3.46153846153846
paucaCA,10.3589743589744
paucaCA,10
paucaCA,12.4358974358974
paucaCA,4.35897435897436
paucaCA,4.56410256410256
paucaCA,18.7435897435897
paucaCA,19.6410256410256
paucaCA,9.33333333333333
paucaCA,3.53846153846154
paucaCA,1.92307692307692
paucaCA,11
paucaCA,5.56410256410256
paucaCA,11.4615384615385
paucaCA,1.23076923076923
paucaCA,1.02564102564103
paucaCA,0.769230769230769
paucaCA,2
paucaCA,3.97435897435897
paucaCA,5.53846153846154
paucaCA,0.769230769230769
paucaCA,5.66666666666667
paucaCA,2.23076923076923
paucaCA,0
paucaCA,7.64102564102564
paucaCA,8.05128205128205
paucaCA,2.15384615384615
paucaCA,10.1282051282051
paucaCA,0.282051282051282
paucaCA,0
paucaCA,0.564102564102564
paucaCA,0.512820512820513
paucaCA,2.05128205128205
paucaCA,2.56410256410256
paucaCA,6.87179487179487
paucaCA,1.61538461538462
paucaCA,0.538461538461538
paucaCA,6.71794871794872
paucaCA,2.25641025641026
paucaCA,0.307692307692308
paucaCA,11.1538461538462
paucaCA,17.6923076923077
paucaCA,11.1538461538462
paucaCA,3.82051282051282
paucaCA,1.02564102564103
paucaCA,3.79487179487179
paucaCA,2.56410256410256
paucaCA,0.692307692307692
paucaCA,1.61538461538462
paucaCA,0
paucaCA,16.6153846153846
paucaCA,0
paucaCA,2.69230769230769
paucaCA,1.12820512820513
paucaCA,2.79487179487179
paucaCA,2.43589743589744
paucaCA,2.05128205128205
paucaCA,0
paucaCA,0
paucaCA,0
paucaCA,0
paucaCA,0
paucaCA,2.30769230769231
paucaCA,0.923076923076923
paucaCA,0.153846153846154
paucaCA,1.20512820512821
paucaCA,7.69230769230769
paucaCA,2.30769230769231
paucaCA,0.307692307692308
paucaCA,2.15384615384615
paucaCA,1.30769230769231
paucaCA,0.153846153846154
paucaCA,1.53846153846154
paucaCA,9.61538461538462
paucaCA,3.74358974358974
paucaCA,3.58974358974359
paucaCA,1.07692307692308
paucaCA,2
paucaCA,14.7435897435897
paucaCA,7.69230769230769
paucaCA,4.35897435897436
paucaCA,1.07692307692308
paucaCA,2.92307692307692
paucaCA,0.58974358974359
paucaCA,0.153846153846154
paucaCA,2.07692307692308
paucaCA,0.846153846153846
paucaCA,1.46153846153846
paucaCA,0.153846153846154
paucaCA,0.384615384615385
paucaCA,0
paucaCA,0.538461538461538
paucaCA,6.76923076923077
paucaCA,0
paucaCA,8.23076923076923
paucaCA,2.61538461538462
paucaCA,13.974358974359
paucaCA,11.025641025641
paucaCA,12.3076923076923
paucaCA,6.58974358974359
paucaCA,1.84615384615385
paucaCA,0.538461538461538
paucaCA,0.923076923076923
paucaCA,1.82051282051282
paucaCA,2.15384615384615
paucaCA,1.35897435897436
paucaCA,7.23076923076923
paucaCA,0
paucaCA,0
paucaCA,1.30769230769231
paucaCA,2.51282051282051
paucaCA,0
paucaCA,0.153846153846154
paucaCA,2.56410256410256
paucaCA,0.769230769230769
paucaCA,0.615384615384615
paucaCA,1.69230769230769
paucaCA,0
paucaCA,1.12820512820513
paucaCA,0.153846153846154
paucaCA,2.30769230769231
paucaCA,0.666666666666667
paucaCA,1.58974358974359
paucaCA,3.84615384615385
paucaCA,10.5128205128205
paucaCA,7.74358974358974
paucaCA,7.94871794871795
paucaCA,1.38461538461538
paucaCA,2.66666666666667
paucaCA,2.71794871794872
paucaCA,10.2307692307692
paucaCA,14.2051282051282
paucaCA,1.94871794871795
paucaCA,3.07692307692308
paucaCA,0.435897435897436
paucaCA,2.30769230769231
paucaCA,0.307692307692308
paucaCA,0.307692307692308
paucaCA,1.53846153846154
paucaCA,1.82051282051282
paucaCA,6.15384615384615
paucaCA,1.07692307692308
paucaCA,1.53846153846154
paucaCA,0
paucaCA,33.3076923076923
paucaCA,2.51282051282051
paucaCA,3.69230769230769
paucaCA,0.384615384615385
paucaCA,2.66666666666667
paucaCA,0.666666666666667
paucaCA,1.23076923076923
paucaCA,0.384615384615385
paucaCA,0.846153846153846
paucaCA,0.282051282051282
paucaCA,1.53846153846154
paucaCA,0.692307692307692
paucaCA,0
paucaCA,1
paucaCA,6
paucaCA,5.1025641025641
paucaCA,4.97435897435897
paucaCA,1.07692307692308
paucaCA,0.153846153846154
paucaCA,0.923076923076923
paucaCA,2.82051282051282
paucaCA,0.666666666666667
paucaCA,4.43589743589744
paucaCA,3.12820512820513
paucaCA,1.38461538461538
paucaCA,0
paucaCA,6.05128205128205
paucaCA,0
paucaCA,0
paucaCA,1.71794871794872
paucaCA,0
paucaCA,0
paucaCA,0.153846153846154
paucaCA,1.48717948717949
paucaCA,12.3076923076923
paucaCA,14.1025641025641
paucaCA,2.8974358974359
paucaCA,8.07692307692308
paucaCA,24.6153846153846
paucaCA,0
paucaCA,0.769230769230769
paucaCA,0
paucaCA,0
paucaCA,1
paucaCA,1.53846153846154
paucaCA,1.28205128205128
paucaCA,0.615384615384615
paucaCA,0
paucaCA,0.538461538461538
paucaCA,0
paucaCA,0.948717948717949
paucaCA,1.05128205128205
paucaCA,10.5897435897436
paucaCA,0
paucaCA,4.12820512820513
paucaCA,3.07692307692308
paucaCA,0.461538461538462
paucaCA,18.4615384615385
paucaCA,2.46153846153846
paucaCA,6.15384615384615
paucaCA,2.76923076923077
paucaCA,1.82051282051282
paucaCA,5.07692307692308
paucaCA,5.35897435897436
paucaCA,2.07692307692308
paucaCA,2.15384615384615
paucaCA,16.2307692307692
paucaCA,0.923076923076923
paucaCA,2.46153846153846
paucaCA,6
paucaCA,3.53846153846154
paucaCA,3.15384615384615
paucaCA,3.76923076923077
paucaCA,2.38461538461538
paucaCA,0.615384615384615
paucaCA,0.153846153846154
paucaCA,19.1282051282051
paucaCA,12
paucaCA,1.28205128205128
paucaCA,2.30769230769231
paucaCA,12
paucaCA,19.4871794871795
paucaCA,7.51282051282051
paucaCA,3.51282051282051
paucaCA,2
paucaCA,4.76923076923077
paucaCA,1.38461538461538
paucaCA,1.38461538461538
paucaCA,0.538461538461539
paucaCA,9.8974358974359
paucaCA,0.846153846153846
paucaCA,0.538461538461539
paucaCA,0.692307692307692
paucaCA,2.23076923076923
paucaCA,5.28205128205128
paucaCA,0.743589743589744
paucaCA,1.38461538461538
paucaCA,2.8974358974359
paucaCA,0
paucaCA,0.615384615384615
paucaCA,0.58974358974359
paucaCA,0.923076923076923
paucaCA,3.23076923076923
paucaCA,0.923076923076923
paucaCA,0
paucaCA,3.84615384615385
paucaCA,5.43589743589744
paucaCA,10.4615384615385
paucaCA,0.923076923076923
paucaCA,0.461538461538462
paucaCA,0.769230769230769
paucaCA,5.92307692307692
paucaCA,3.23076923076923
paucaCA,6.38461538461539
paucaCA,0.461538461538462
paucaCA,2.12820512820513
paucaCA,6.07692307692308
paucaCA,0.769230769230769
paucaCA,2.30769230769231
paucaCA,2.30769230769231
paucaCA,0.461538461538462
paucaCA,0.769230769230769
paucaCA,3.84615384615385
paucaCA,6.74358974358974
paucaCA,0
paucaCA,0
paucaCA,1.38461538461538
paucaCA,4.69230769230769
paucaCA,5.74358974358974
paucaCA,7.48717948717949
paucaCA,0.307692307692308
paucaCA,1.02564102564103
paucaCA,4.61538461538461
paucaCA,7.05128205128205
paucaCA,0.282051282051282
paucaCA,0.282051282051282
paucaCA,0
paucaCA,0
paucaCA,3.66666666666667
paucaCA,0.153846153846154
paucaCA,0.615384615384615
paucaCA,0.923076923076923
paucaCA,3.28205128205128
paucaCA,0.307692307692308
paucaCA,0.307692307692308
paucaCA,4.12820512820513
paucaCA,1.07692307692308
paucaCA,4.82051282051282
paucaCA,11.6410256410256
paucaCA,8.23076923076923
paucaCA,8.53846153846154
paucaCA,2.15384615384615
paucaCA,19.5897435897436
paucaCA,2.82051282051282
paucaCA,0.923076923076923
paucaCA,0.769230769230769
paucaCA,5.82051282051282
paucaCA,2.8974358974359
paucaCA,0.461538461538462
paucaCA,1.53846153846154
paucaCA,0
paucaCA,17.974358974359
paucaCA,0.153846153846154
paucaCA,3.92307692307692
paucaCA,6.58974358974359
paucaCA,1.74358974358974
paucaCA,0.461538461538462
paucaCA,0.923076923076923
paucaCA,0.307692307692308
paucaCA,0
paucaCA,1.38461538461538
paucaCA,0.794871794871795
paucaCA,0.461538461538462
paucaCA,0
paucaCA,0
paucaCA,0
paucaCA,0.153846153846154
paucaCA,0
paucaCA,0.538461538461539
paucaCA,0.384615384615385
paucaCA,0
paucaCA,0.897435897435897
paucaCA,0.153846153846154
paucaCA,0.384615384615385
paucaCA,0.461538461538462
paucaCA,0.461538461538462
paucaCA,0.846153846153846
paucaCA,0.538461538461539
paucaCA,0.153846153846154
paucaSA,0.333333333333333
paucaSA,0
paucaSA,0.333333333333333
paucaSA,5
paucaSA,6.33333333333333
paucaSA,13.3333333333333
paucaSA,7.66666666666667
paucaSA,0
paucaSA,2.33333333333333
paucaSA,5.33333333333333
paucaSA,1.33333333333333
paucaSA,2
paucaSA,0.333333333333333
paucaSA,2
paucaSA,1.66666666666667
paucaSA,11.3333333333333
paucaSA,3
paucaSA,6
paucaSA,4
paucaSA,8.33333333333333
paucaSA,3.33333333333333
paucaSA,8.33333333333333
paucaSA,13
paucaSA,1
paucaSA,2.33333333333333
paucaSA,0
paucaSA,1.66666666666667
paucaSA,3
paucaSA,0
paucaSA,1
paucaSA,0
paucaSA,0.666666666666667
paucaSA,1
paucaSA,0
paucaSA,0
paucaSA,0
paucaSA,0
paucaSA,0.666666666666667
paucaSA,0
paucaSA,0
paucaSA,0.333333333333333
paucaSA,0
paucaSA,0
paucaSA,0
paucaSA,0.333333333333333
paucaSA,0.333333333333333
paucaSA,4
paucaSA,0
paucaSA,7.66666666666667
paucaSA,11
paucaSA,0
paucaSA,0
paucaSA,0
paucaSA,1
paucaSA,0.333333333333333
paucaSA,0.333333333333333
paucaSA,0.333333333333333
paucaSA,0
paucaSA,0
paucaSA,0
paucaSA,1
paucaSA,0.333333333333333
paucaSA,0
paucaSA,2.33333333333333
paucaSA,6
paucaSA,0
paucaSA,0.333333333333333
paucaSA,2.66666666666667
paucaSA,0.333333333333333
paucaSA,1.33333333333333
paucaSA,0.666666666666667
paucaSA,2
paucaSA,6.66666666666667
paucaSA,4
paucaSA,1
paucaSA,1.66666666666667
paucaSA,0
paucaSA,4.66666666666667
paucaSA,4.66666666666667
paucaSA,1.33333333333333
paucaSA,0
paucaSA,1.33333333333333
paucaSA,0
paucaSA,17
paucaSA,1.2
paucaSA,0.333333333333333
paucaSA,0.666666666666667
paucaSA,0.666666666666667
paucaSA,0
paucaSA,0.333333333333333
paucaSA,0
paucaSA,1.33333333333333
paucaSA,0.666666666666667
paucaSA,0.333333333333333
paucaSA,0.666666666666667
paucaSA,0.333333333333333
paucaSA,0
paucaSA,0
paucaSA,0
paucaSA,0.333333333333333
paucaSA,0
paucaSA,0.333333333333333
paucaSA,0
paucaSA,0.666666666666667
paucaSA,0
paucaSA,0
paucaSA,0.333333333333333
paucaSA,0.333333333333333
paucaSA,1.66666666666667
paucaSA,0
paucaSA,0
paucaSA,0
paucaSA,0
paucaSA,0
paucaSA,1.66666666666667
paucaSA,1
paucaSA,4.66666666666667
paucaSA,4.33333333333333
paucaSA,0.333333333333333
paucaSA,1.66666666666667
paucaSA,4.33333333333333
paucaSA,11.6666666666667
paucaSA,0.333333333333333
paucaSA,1.33333333333333
paucaSA,0.333333333333333
paucaSA,3
paucaSA,0
paucaSA,0.666666666666667
paucaSA,6.33333333333333
paucaSA,3.66666666666667
paucaSA,0
paucaSA,0
paucaSA,0.333333333333333
paucaSA,0
paucaSA,0
paucaSA,0
paucaSA,0
paucaSA,0
paucaSA,0.333333333333333
paucaSA,1
paucaSA,0
paucaSA,0
paucaSA,0
paucaSA,0
paucaSA,0.333333333333333
paucaSA,0.666666666666667
paucaSA,1.66666666666667
paucaSA,5
paucaSA,1
paucaSA,2.66666666666667
paucaSA,3
paucaSA,16.3333333333333
paucaSA,3.33333333333333
paucaSA,0.333333333333333
paucaSA,0
paucaSA,0
paucaSA,0
paucaSA,0
paucaSA,0
paucaSA,0
paucaSA,0.333333333333333
paucaSA,0.666666666666667
paucaSA,0
paucaSA,1
paucaSA,0.333333333333333
paucaSA,0
paucaSA,0
paucaSA,1.66666666666667
paucaSA,0
paucaSA,0.666666666666667
paucaSA,0.333333333333333
paucaSA,0
paucaSA,0
paucaSA,0
paucaSA,0
paucaSA,0
paucaSA,0
paucaSA,0
paucaSA,0
paucaSA,0.333333333333333
paucaSA,2.33333333333333
paucaSA,4.33333333333333
paucaSA,7.33333333333333
paucaSA,9.33333333333333
paucaSA,0.333333333333333
paucaSA,4.2
paucaSA,1
paucaSA,6.13333333333333
paucaSA,2
paucaSA,0.333333333333333
paucaSA,4.66666666666667
paucaSA,11.4
paucaSA,0.666666666666667
paucaSA,0.666666666666667
paucaSA,0
paucaSA,0.666666666666667
paucaSA,0
paucaSA,0.333333333333333
paucaSA,0
paucaSA,0
paucaSA,0
paucaSA,0.333333333333333
paucaSA,0.333333333333333
paucaSA,0
paucaSA,0
paucaSA,0.666666666666667
paucaSA,0
paucaSA,0
paucaSA,0.666666666666667
paucaSA,1.33333333333333
paucaSA,0
paucaSA,6
paucaSA,5
paucaSA,5
paucaSA,2
paucaSA,12.3333333333333
paucaSA,19.2
paucaSA,6
paucaSA,0.333333333333333
paucaSA,0
paucaSA,0.333333333333333
paucaSA,1.33333333333333
paucaSA,9.33333333333333
paucaSA,0
paucaSA,1.33333333333333
paucaSA,4.66666666666667
paucaSA,10
paucaSA,2
paucaSA,1.66666666666667
paucaSA,1
paucaSA,8.66666666666667
paucaSA,1
paucaSA,0
paucaSA,0.333333333333333
paucaSA,1.66666666666667
paucaSA,2.66666666666667
paucaSA,1
paucaSA,1
paucaSA,4.66666666666667
paucaSA,0.333333333333333
paucaSA,0
paucaSA,6
paucaSA,0.666666666666667
paucaSA,2.66666666666667
paucaSA,4
paucaSA,4.66666666666667
paucaSA,3.33333333333333
paucaSA,3.33333333333333
paucaSA,0
paucaSA,0
paucaSA,0
paucaSA,0
paucaSA,0
paucaSA,1.33333333333333
paucaSA,1
paucaSA,3.33333333333333
paucaSA,3
paucaSA,0.666666666666667
paucaSA,1.66666666666667
paucaSA,2.66666666666667
paucaSA,7.33333333333333
paucaSA,7.66666666666667
paucaSA,0
paucaSA,0.333333333333333
paucaSA,0
paucaSA,0.333333333333333
paucaSA,2.33333333333333
paucaSA,7.33333333333333
paucaSA,5.33333333333333
paucaSA,2.66666666666667
paucaSA,0
paucaSA,0
paucaSA,0.666666666666667
paucaSA,2.33333333333333
paucaSA,0.333333333333333
paucaSA,0.666666666666667
paucaSA,0.666666666666667
paucaSA,1
paucaSA,1
paucaSA,1
paucaSA,0.333333333333333
paucaSA,5
paucaSA,1.66666666666667
paucaSA,5.66666666666667
paucaSA,3.66666666666667
paucaSA,3.33333333333333
paucaSA,0
paucaSA,3
paucaSA,0
paucaSA,0
paucaSA,0.333333333333333
paucaSA,1
paucaSA,0
paucaSA,0
paucaSA,2
paucaSA,3.33333333333333
paucaSA,4.66666666666667
paucaSA,2
paucaSA,3.66666666666667
paucaSA,3
paucaSA,10.6666666666667
paucaSA,8.33333333333333
paucaSA,11.6666666666667
paucaSA,3.33333333333333
paucaSA,0
paucaSA,0.333333333333333
paucaSA,1.33333333333333
paucaSA,12.6666666666667
paucaSA,2.66666666666667
paucaSA,0.333333333333333
paucaSA,0.333333333333333
paucaSA,0
paucaSA,0
paucaSA,0.333333333333333
paucaSA,0
paucaSA,4
paucaSA,7
paucaSA,1.33333333333333
paucaSA,4.66666666666667
paucaSA,5.33333333333333
paucaSA,1
paucaSA,0.333333333333333
paucaSA,0.333333333333333
paucaSA,0.333333333333333
paucaSA,0
paucaSA,3
paucaSA,3
paucaSA,4.33333333333333
paucaSA,3.33333333333333
paucaSA,8
paucaSA,0
paucaSA,0
paucaSA,0
paucaSA,0
paucaSA,0
paucaSA,0.333333333333333
paucaSA,0.333333333333333
paucaSA,0
paucaSA,0
paucaSA,0
paucaSA,0
paucaSA,0
paucaSA,3
paucaSA,0.333333333333333
paucaSA,17.6666666666667
paucaSA,8
paucaSA,0.333333333333333
paucaSA,0.666666666666667
paucaSA,2
paucaSA,0.333333333333333
paucaSA,1.66666666666667
paucaSA,0
paucaSA,0.666666666666667
paucaSA,0.333333333333333
paucaSA,2
paucaSA,0.333333333333333
paucaSA,0
paucaSA,0.333333333333333
paucaSA,0
paucaSA,3
paucaSA,2
paucaSA,0
paucaSA,7.33333333333333
paucaSA,4
paucaSA,0.666666666666667
paucaSA,0
paucaSA,0.333333333333333
paucaSA,0
paucaSA,0.333333333333333
paucaSA,0.666666666666667
paucaSA,0.333333333333333
paucaSA,0
paucaSA,0.333333333333333
paucaSA,0.333333333333333
paucaSA,0
paucaSA,0.333333333333333
paucaSA,0
paucaSA,0.333333333333333
paucaSA,0.333333333333333
paucaSA,0.333333333333333
paucaSA,0
paucaSA,0
paucaSA,0.333333333333333
paucaSA,0.333333333333333
paucaSA,0
paucaSA,0
paucaSA,0.333333333333333
paucaSA,0.333333333333333
paucaSA,0
paucaSA,0.333333333333333
paucaSA,3.66666666666667
paucaSA,1.66666666666667
paucaSA,1.66666666666667
paucaSA,1.66666666666667
paucaSA,1.33333333333333
paucaSA,2.33333333333333
paucaSA,2.66666666666667
paucaSA,1.33333333333333
paucaSA,0
paucaSA,7.66666666666667
paucaSA,4.66666666666667
paucaSA,5
paucaSA,16.3333333333333
paucaSA,0.666666666666667
paucaSA,3.33333333333333
paucaSA,0
paucaSA,0
paucaSA,0.333333333333333
paucaSA,6.8
paucaSA,2.93333333333333
paucaSA,25.2
paucaSA,5.8
paucaSA,2.13333333333333
paucaSA,0.866666666666667
paucaSA,0.333333333333333
paucaSA,0
paucaSA,2
paucaSA,0.333333333333333
paucaSA,0.666666666666667
paucaSA,0.333333333333333
paucaSA,0.333333333333333
paucaSA,0
paucaSA,1.33333333333333
paucaSA,0
paucaSA,2.66666666666667
paucaSA,3.66666666666667
paucaSA,7.33333333333333
paucaSA,4.33333333333333
paucaSA,5.66666666666667
paucaSA,0.666666666666667
paucaSA,1
paucaSA,3.33333333333333
paucaSA,3.66666666666667
paucaSA,5
paucaSA,27.3333333333333
paucaSA,19.3333333333333
paucaSA,29
paucaSA,8.33333333333333
paucaSA,0.333333333333333
paucaSA,2.33333333333333
paucaSA,0
paucaSA,0.333333333333333
paucaSA,0
paucaSA,2.66666666666667
paucaSA,10
paucaSA,3.66666666666667
paucaSA,0.666666666666667
paucaSA,0.666666666666667
paucaSA,0.333333333333333
paucaSA,61.3333333333333
paucaSA,5.33333333333333
paucaSA,32.3333333333333
paucaSA,4.33333333333333
paucaSA,7.33333333333333
paucaSA,1
paucaSA,5.66666666666667
paucaSA,8
paucaSA,14
paucaSA,0
paucaSA,0.333333333333333
paucaSA,0.333333333333333
paucaSA,0
paucaSA,0.333333333333333
paucaSA,0.333333333333333
paucaSA,0.333333333333333
paucaSA,0.333333333333333
paucaSA,1.66666666666667
paucaSA,0
paucaSA,0.333333333333333
paucaSA,0
paucaSA,0.333333333333333
paucaSA,0.333333333333333
paucaSA,0
paucaSA,0.533333333333333
paucaSA,0
paucaSA,1
paucaSA,0.333333333333333
paucaSA,0
paucaSA,3
paucaSA,0
paucaSA,0
paucaSA,0
paucaSA,0.333333333333333
paucaSA,0.333333333333333
paucaSA,3.33333333333333
paucaSA,0.666666666666667
paucaSA,1
paucaSA,8.53333333333333
paucaSA,0.333333333333333
paucaSA,6.66666666666667
paucaSA,0.666666666666667
paucaSA,0
paucaSA,11.3333333333333
paucaSA,0.333333333333333
paucaSA,0.666666666666667
paucaSA,0
paucaSA,0
paucaSA,2.33333333333333
paucaSA,0
paucaSA,0.666666666666667
paucaSA,5.33333333333333
paucaSA,6
paucaSA,12.3333333333333
paucaSA,0
paucaSA,8
paucaSA,6.66666666666667
paucaSA,6.33333333333333
paucaSA,0
paucaSA,0
paucaSA,0.666666666666667
paucaSA,0
paucaSA,0.333333333333333
paucaSA,0
paucaSA,0
paucaSA,0
paucaSA,0.333333333333333
paucaSA,0
paucaSA,0
paucaSA,0
paucaSA,0
paucaSA,0
paucaSA,0.333333333333333
paucaSA,0
paucaSA,0
paucaSA,0.333333333333333
